word,main_word
मत्ं , मत
मते , मत
मत्लबी , मतलबी
मत्नारा ,
मतो ,
मत्परिवर्तन् , मतपरिवर्तन
मत्प्रचार , मतप्रचार
मत्सर् , मत्सर
मत्सराची , मत्सर
मत्सरी , मत्सर
मत्स्वातंत्र्य , मतस्वातंत्र्य
मत्स्य , मत्स्य
मत्स्यग्ंधा , मत्स्यगंधा
मत्वाचा ,
मत्वाचाच ,
मत्वाच्या ,
मत्व ,
मत्तेचा , मत्ता
मत्त्वाच्या ,
मत्त्वसुद्धा ,
मत्दानासाठी , मतदान
मत्दान , मतदान
मदा ,
मदार ,
मदी , मंदी
मद्मस्त , मदमस्त
मद्नाची , मदन
मद्रासी , मद्रासी
मद्रास , मद्रास
मद्रासला , मद्रास
मद्रासपासून , मद्रास
मदुतीचे , मुदत
मद्तीचा , मदत
मद्तीला , मदत
मद्तीने , मदत
मद्तीनेच , मदत
मद्तीसाठी , मदत
मद्तीस , मदत
मद्त , मदत
मद्तच् , मदत
मद्तनिसाला , मदतनिस
मद्दप्णा , मद्दपणा
मद्याचा , मद्य
मद्यापानाचा , मद्यपान
मद्यात , मद्य
मद्य , मद्य
मद्यही , मद्य
मद्यपानासहित , मद्यपान
मद्यपान , मद्यपान
मय् ,
मयादी , मयादी
मॅच , मॅच
मॅचम्ध्ये , मॅच
मॅकऑन ,
मॅकव्हायर् ,
मॅक्बेथ , मॅक्बेथ
मॅन , मॅन
मॅनेजर् , मॅनेजर
