word,main_word,stem
मनुष्याजव्ळ ,मन,ुष्याजव्ळ 
मनुष्याकडे ,मन,ुष्याकडे 
मनुष्याला ,मन,ुष्याला 
मनुष्यालाही ,मन,ुष्यालाही 
मनुष्याने ,मन,ुष्याने 
मनुष्यापेक्षाही ,मन,ुष्यापेक्षाही 
मनुष्यापुढे ,मन,ुष्यापुढे 
मनुष्यास ,मन,ुष्यास 
मनुष्यात ,मन,ुष्यात 
मनुष्य ,मन,ुष्य 
मनुष्यब्ळाचा ,मन,ुष्यब्ळाचा 
मनुष्यब्ळाची ,मन,ुष्यब्ळाची 
मनुष्यब्ळ ,मन,ुष्यब्ळ 
मनुष्यग्ण ,मन,ुष्यग्ण 
मनुष्यही ,मन,ुष्यही 
मनुष्यज्न्मात ,मन,ुष्यज्न्मात 
मनुष्यस्माज ,मन,ुष्यस्माज 
मनुष्यस्वभाव ,मन,ुष्यस्वभाव 
मनुष्यविशेषाची ,मन,ुष्यविशेषाची 
मन्य् ,मन,्य् 
नामनिर्देशन् ,मन,िर्देशन् 
नामनिर्देशनाची ,मन,िर्देशनाची 
नामनिर्देशित ,मन,िर्देशित 
नऑर्मन् ,मन,् 
निर्मनुष्य ,मन,ुष्य 
पर्देशग्मन् ,मन,् 
रामनाथन् ,मन,ाथन् 
रामनाथन्ना ,मन,ाथन्ना 
रामनाथन्नी ,मन,ाथन्नी 
रामनाथन्ने ,मन,ाथन्ने 
रामनामाचा ,मन,ामाचा 
सामना ,मन,ा 
सामने ,मन,े 
सामन्याच्या ,मन,्याच्या 
सामन्यात ,मन,्यात 
संबंधस्ंयमाल्लघुतूलस्मापत्तेश्चाकाशग्मन्ं ,मन,्ं 
सुमन् ,मन,् 
टीमने ,मन,े 
उस्मनाबाद ,मन,ाबाद 
वामन् ,मन,् 
वामन्ची ,मन,्ची 
वामन्ला ,मन,्ला 
वामन्पंडित ,मन,्पंडित 
वामन्रावांचे ,मन,्रावांचे 
वामन्रावांच्या ,मन,्रावांच्या 
वामन्रावांकडे ,मन,्रावांकडे 
वामन्रावांना ,मन,्रावांना 
वामन्रावांनी ,मन,्रावांनी 
वामन्राव ,मन,्राव 
वामन्रावदादा ,मन,्रावदादा 
वामन्रावदादांच्या ,मन,्रावदादांच्या 
वामन्रावदादांजव्ळ ,मन,्रावदादांजव्ळ 
वामन्रावदादांकडे ,मन,्रावदादांकडे 
वामन्रावदादांना ,मन,्रावदादांना 
विमन्स्क ,मन,्स्क 
तालीमनाही ,मन,ाही 
तप्मनातच् ,मन,ातच् 
देहामनाचे ,मन,ाचे 
द्रुमन् ,मन,् 
द्रुमन्चा ,मन,्चा 
द्रुमन्चे ,मन,्चे 
आकाशग्मन् ,मन,् 
आकाशग्मनाची ,मन,ाची 
आमने ,मन,े 
आत्मनेपदी ,मन,ेपदी 
भुसिनेस्स्मन् ,मन,् 
ढेमन्ड् ,मन,्ड् 
ंएर्मन् ,मन,् 
श्रीरामने ,मन,े 
थोमन् ,मन,् 
धर्मनिष्ठा ,मन,िष्ठा 
धर्मनिष्ठ ,मन,िष्ठ 
ध्यानामनी ,मन,ी 
ध्यानीमनी ,मन,ी 
अंतर्मन् ,मन,् 
अंतर्मनाच्या ,मन,ाच्या 
अंतर्मनात ,मन,ात 
अंतर्मनातल्या ,मन,ातल्या 
अहंमन्य ,मन,्य 
अतंर्मन् ,मन,् 
बामनाची ,मन,ाची 
बामनाच्या ,मन,ाच्या 
बामनानं ,मन,ानं 
डेमन्ड् ,मन,्ड् 
एसेमना ,मन,ा 
एसेमनाच ,मन,ाच 
हर्मन् ,मन,् 
जीमन्दाराची ,मन,्दाराची 
जर्मन् ,मन,् 
जर्मनांची ,मन,ांची 
जर्मनांच्या ,मन,ांच्या 
जर्मनांच्याबंदीखान्यात ,मन,ांच्याबंदीखान्यात 
जर्मनांना ,मन,ांना 
जर्मनांनी ,मन,ांनी 
जर्मनीचा ,मन,ीचा 
जर्मनीहून ,मन,ीहून 
जर्मनीकडून ,मन,ीकडून 
जर्मनीमध्ये ,मन,ीमध्ये 
जर्मनीने ,मन,ीने 
जर्मनीवर् ,मन,ीवर् 
जर्मन्धार्जिणेपणाबद्दल् ,मन,्धार्जिणेपणाबद्दल् 
जर्मन्चे ,मन,्चे 
कॅमेरामन् ,मन,् 
मूल्यपामन् ,मन,् 
मन् ,मन,् 
मनाई ,मन,ाई 
मनांची ,मन,ांची 
मनाशी ,मन,ाशी 
मनाशीच ,मन,ाशीच 
मनाचा ,मन,ाचा 
मनाची ,मन,ाची 
मनाचे ,मन,ाचे 
मनाच्या ,मन,ाच्या 
मनाजोगा ,मन,ाजोगा 
मनाजोगी ,मन,ाजोगी 
मनाजोगे ,मन,ाजोगे 
मनाला ,मन,ाला 
मनामुळे ,मन,ामुळे 
मनामुळेच ,मन,ामुळेच 
